"Playlist URL","https://www.youtube.com/playlist?list=PLDKhPq_cLoCQ"
"Playlist title","ALL"
"Playlist author","Tony Noga"
"Videos","1386"

"Video ID","Title","Channel","Added At","Published At","Duration","Thumbnail URL"
"4i1-Eyiouq8","Remixho Ograja & Daniel Kopsaj • T'ka fale Zoti bukurine","Marku Production - Topic","2026-09-23","2026-02-08","2:30","https://i.ytimg.com/vi/4i1-Eyiouq8/hqdefault.jpg"
"R_NtG7OHpaA","Sickick - Official SickMix Part 3","SickickMusic","2026-09-23","2021-08-15","19:45","https://i.ytimg.com/vi/R_NtG7OHpaA/hqdefault.jpg"
"ZXwDKA1YcCo","Jom Merzit","Bay T - Topic","2026-09-23","2026-02-13","3:01","https://i.ytimg.com/vi/ZXwDKA1YcCo/hqdefault.jpg"
"wbUzYybazdg","Kurrë","Princ1 - Topic","2026-09-23","2025-01-19","3:06","https://i.ytimg.com/vi/wbUzYybazdg/hqdefault.jpg"
"F1Pq4_RvwjY","Ajo","Princ1 - Topic","2026-09-23","2025-01-19","3:10","https://i.ytimg.com/vi/F1Pq4_RvwjY/hqdefault.jpg"
"cI6nbBj9tYM","No U No Love","Ela Rose - Topic","2026-09-23","2016-06-18","3:34","https://i.ytimg.com/vi/cI6nbBj9tYM/hqdefault.jpg"
"RvFvWgoFL0I","Piyani noshti","Djena - Topic","2026-09-23","2026-04-08","4:01","https://i.ytimg.com/vi/RvFvWgoFL0I/hqdefault.jpg"
"hdIuMRSn7z0","Като хлапе (feat. Konstantin)","Liyana - Topic","2026-09-23","2020-10-05","3:37","https://i.ytimg.com/vi/hdIuMRSn7z0/hqdefault.jpg"
"lIqMCtl2lYY","MAKIANOV - MAFIA (CAR MIX)","MAKIANOV","2026-09-23","2026-02-11","2:27","https://i.ytimg.com/vi/lIqMCtl2lYY/hqdefault.jpg"
"6nTAn9PHeLA","Vow To Be Yours","Leanna Crawford - Topic","2026-09-23","2024-02-08","3:19","https://i.ytimg.com/vi/6nTAn9PHeLA/hqdefault.jpg"
"ZCKcMJ4eBCQ","Samba","Andreea Banica - Topic","2026-09-23","2021-08-04","3:23","https://i.ytimg.com/vi/ZCKcMJ4eBCQ/hqdefault.jpg"
"77Asyr31VIg","Rhythm Is A Dancer (vocal)","Party Tyme - Topic","2026-09-23","2025-09-25","3:42","https://i.ytimg.com/vi/77Asyr31VIg/hqdefault.jpg"
"USxeSm1fpTA","The Power","Snap! - Topic","2026-09-23","2018-03-02","3:41","https://i.ytimg.com/vi/USxeSm1fpTA/hqdefault.jpg"
"MN-OitmV28Q","Think About the Way","Ice MC - Topic","2026-09-23","2025-12-14","4:21","https://i.ytimg.com/vi/MN-OitmV28Q/hqdefault.jpg"
"l5Zox5O3jh4","Gonna Make You Sweat (Everybody Dance Now)","C + C Music Factory - Topic","2026-09-23","2017-04-08","4:04","https://i.ytimg.com/vi/l5Zox5O3jh4/hqdefault.jpg"
"DWrFN4yskPA","Freed from Desire (Full Vocals Mixx)","Gala - Topic","2026-09-23","2021-03-22","4:19","https://i.ytimg.com/vi/DWrFN4yskPA/hqdefault.jpg"
"2RGNldZpcNc","E JEMJA","Solo - Topic","2026-09-23","2025-05-04","2:32","https://i.ytimg.com/vi/2RGNldZpcNc/hqdefault.jpg"
"3eeIu7N7xS0","So Into You","Tamia - Topic","2026-09-23","2015-09-13","4:22","https://i.ytimg.com/vi/3eeIu7N7xS0/hqdefault.jpg"
"j65_xyAlkns","Crush","Jennifer Paige - Topic","2026-09-23","2017-02-20","3:21","https://i.ytimg.com/vi/j65_xyAlkns/hqdefault.jpg"
"RdUGesrbQQA","Love Don't Feel Like Love","Tina Moore - Topic","2026-09-23","2020-02-20","4:14","https://i.ytimg.com/vi/RdUGesrbQQA/hqdefault.jpg"
"KPVydMFVZoY","You'll Never Stand Alone","Whitney Houston - Topic","2026-09-23","2017-01-25","4:21","https://i.ytimg.com/vi/KPVydMFVZoY/hqdefault.jpg"
"CG5ShfDGb58","My Prayer","Mariah Carey - Topic","2026-09-23","2023-09-07","2:51","https://i.ytimg.com/vi/CG5ShfDGb58/hqdefault.jpg"
"Lctt40SRShI","My Jesus (Live)","Anne Wilson - Topic","2026-09-23","2021-08-05","3:35","https://i.ytimg.com/vi/Lctt40SRShI/hqdefault.jpg"
"Euw0cEicVHE","No Roots","Alice Merton - Topic","2026-09-23","2020-05-20","3:58","https://i.ytimg.com/vi/Euw0cEicVHE/hqdefault.jpg"
"0XTMzZZMQSo","I Break Like Glass","Country Angel - Topic","2026-09-23","2025-07-17","3:43","https://i.ytimg.com/vi/0XTMzZZMQSo/hqdefault.jpg"
"9rSqYVQxEkc","Duma za vyarnost","Preslava - Topic","2026-09-23","2026-04-16","3:11","https://i.ytimg.com/vi/9rSqYVQxEkc/hqdefault.jpg"
"Q1mbo_n6-EA","Znam kak","Galena - Topic","2026-09-23","2026-05-06","3:18","https://i.ytimg.com/vi/Q1mbo_n6-EA/hqdefault.jpg"
"-vA9b8UDzy8","When You Believe (from The Prince of Egypt)","Whitney Houston - Topic","2026-09-23","2017-01-25","4:33","https://i.ytimg.com/vi/-vA9b8UDzy8/hqdefault.jpg"
"JSjjaN-PW54","Gangsta Gangsta (feat. Lil Jon) (Main Version)","Lil Scrappy - Topic","2026-09-23","2014-11-08","4:20","https://i.ytimg.com/vi/JSjjaN-PW54/hqdefault.jpg"
"KqBZAxCfWHA","Total Eclipse of the Heart (Radio Version)","Bonnie Tyler - Topic","2026-09-23","2020-03-23","5:35","https://i.ytimg.com/vi/KqBZAxCfWHA/hqdefault.jpg"
"ZBtr1HiHI0U","Muko Moya","Vanya   - Topic","2026-09-23","2023-03-21","3:14","https://i.ytimg.com/vi/ZBtr1HiHI0U/hqdefault.jpg"
"qgt2EsTjJxQ","Името ти","Galena - Topic","2026-09-23","2024-10-17","3:10","https://i.ytimg.com/vi/qgt2EsTjJxQ/hqdefault.jpg"
"GZ3Pjxh3BSU","Докога","Jina Stoeva - Topic","2026-09-23","2024-03-17","3:32","https://i.ytimg.com/vi/GZ3Pjxh3BSU/hqdefault.jpg"
"ESYZDCRbV1U","Say It Right","Sunlike Brothers - Topic","2026-09-23","2023-09-02","2:46","https://i.ytimg.com/vi/ESYZDCRbV1U/hqdefault.jpg"
"VKHuNyIurlk","Running Back To You","Seph Schlueter - Topic","2026-09-23","2024-03-14","3:21","https://i.ytimg.com/vi/VKHuNyIurlk/hqdefault.jpg"
"81BS3-mWpYE","Situationship","Bodine Monet - Topic","2026-09-23","2025-09-18","2:51","https://i.ytimg.com/vi/81BS3-mWpYE/hqdefault.jpg"
"3wqRvIrq7is","New Heart","Crash Adams - Topic","2026-09-23","2025-05-29","3:05","https://i.ytimg.com/vi/3wqRvIrq7is/hqdefault.jpg"
"rWF3h-fGIfA","Amazing","INNA - Topic","2026-09-23","2025-08-11","3:29","https://i.ytimg.com/vi/rWF3h-fGIfA/hqdefault.jpg"
"VGG88-CcKTo","Mazh na horizonta","Preslava - Topic","2026-09-23","2026-04-17","4:00","https://i.ytimg.com/vi/VGG88-CcKTo/hqdefault.jpg"
"G7TiAlvghzA","The Next Rap God 2","Dax - Topic","2026-09-23","2026-02-05","20:08","https://i.ytimg.com/vi/G7TiAlvghzA/hqdefault.jpg"
"nR5CTN68Ofc","Iztreznyavash li","Preslava - Topic","2026-09-23","2026-04-17","3:02","https://i.ytimg.com/vi/nR5CTN68Ofc/hqdefault.jpg"
"k81Sg1ip9Ic","Pravo v ochite","Preslava - Topic","2026-09-23","2026-04-17","3:25","https://i.ytimg.com/vi/k81Sg1ip9Ic/hqdefault.jpg"
"XXbXDQ3XUbE","Say Hello (Korolova Extended Remix)","Deep Dish - Topic","2026-09-23","2025-03-06","5:05","https://i.ytimg.com/vi/XXbXDQ3XUbE/hqdefault.jpg"
"FGMvI3okbjU","Loreen - Tattoo (Dj Dark & Mentol Remix)","Dj Dark","2026-09-23","2023-07-25","3:37","https://i.ytimg.com/vi/FGMvI3okbjU/hqdefault.jpg"
"NpPVOF8MhBE","Yllka Kuqi & Ylli Demaj - Hidhe vallen me ngadale / Pogonishte LIVE (audio) 2017","Eurolindi","2026-09-23","2017-07-08","4:15","https://i.ytimg.com/vi/NpPVOF8MhBE/hqdefault.jpg"
"Jq0n4wtcQdk","Nyama da ti pisha","Preslava - Topic","2026-09-23","2026-04-08","3:32","https://i.ytimg.com/vi/Jq0n4wtcQdk/hqdefault.jpg"
"reIvRZd1vDM","Amatyorka","Preslava - Topic","2026-09-23","2026-03-26","3:54","https://i.ytimg.com/vi/reIvRZd1vDM/hqdefault.jpg"
"U1IfT3dsfSE","La Verdad Mentira","Chambao - Topic","2026-09-23","2017-02-20","3:54","https://i.ytimg.com/vi/U1IfT3dsfSE/hqdefault.jpg"
"dEP0sJYyxsI","Pokito a Poko","Chambao - Topic","2026-09-23","2015-08-12","3:28","https://i.ytimg.com/vi/dEP0sJYyxsI/hqdefault.jpg"
"I59VnfxcjQs","Gang","Azet - Topic","2026-09-23","2023-06-22","2:36","https://i.ytimg.com/vi/I59VnfxcjQs/hqdefault.jpg"
"2l0nR0V5oP4","Say Goodbye","Lümineth - Topic","2026-09-23","2025-03-27","3:36","https://i.ytimg.com/vi/2l0nR0V5oP4/hqdefault.jpg"
"-oPl82IlxVw","Jake Jake","Dhurata Dora - Topic","2026-09-23","2025-11-06","2:42","https://i.ytimg.com/vi/-oPl82IlxVw/hqdefault.jpg"
"lUYdOX_NTe4","Ludata doyde","Preslava - Topic","2026-09-23","2026-03-26","3:37","https://i.ytimg.com/vi/lUYdOX_NTe4/hqdefault.jpg"
"bWvJevMYE_I","Moj Shami E Kuqe","Elizabeta Marku - Topic","2026-09-23","2020-04-18","1:36","https://i.ytimg.com/vi/bWvJevMYE_I/hqdefault.jpg"
"6LtisZeoduE","Kcen Qika","Elizabeta Marku - Topic","2026-09-23","2020-04-18","0:59","https://i.ytimg.com/vi/6LtisZeoduE/hqdefault.jpg"
"AL99NMpvErM","Luj Moj Qike","Elizabeta Marku - Topic","2026-09-23","2020-04-18","1:21","https://i.ytimg.com/vi/AL99NMpvErM/hqdefault.jpg"
"IZZm61jDPZg","Moj Dukane","Elizabeta Marku - Topic","2026-09-23","2020-04-18","1:10","https://i.ytimg.com/vi/IZZm61jDPZg/hqdefault.jpg"
"zy54gcUewAk","Kalle Kalle Malin","Elizabeta Marku - Topic","2026-09-23","2020-04-18","2:00","https://i.ytimg.com/vi/zy54gcUewAk/hqdefault.jpg"
"GV8xvBMk4VQ","Babo","Release - Topic","2026-09-23","2024-02-09","3:15","https://i.ytimg.com/vi/GV8xvBMk4VQ/hqdefault.jpg"
"X0Qo1RMZytc","Gold AG x Bujar Qamili - Moj Shkodrane","Gold AG","2026-09-23","2023-06-24","3:14","https://i.ytimg.com/vi/X0Qo1RMZytc/hqdefault.jpg"
"rWXH_VhafF0","MASHALLAH","DJ Gimi-O - Topic","2026-09-23","2022-11-22","2:24","https://i.ytimg.com/vi/rWXH_VhafF0/hqdefault.jpg"
"YR16-GNKZWY","E Mire","Trimi - Topic","2026-09-23","2024-03-08","2:57","https://i.ytimg.com/vi/YR16-GNKZWY/hqdefault.jpg"
"REx2Ys_xRBw","Le te kallet dasma","Shpresa Gojani - Topic","2026-09-23","2022-12-22","9:22","https://i.ytimg.com/vi/REx2Ys_xRBw/hqdefault.jpg"
"VBZtWGdfS5w","Kaje","Yll Limani - Topic","2026-09-23","2023-06-28","2:54","https://i.ytimg.com/vi/VBZtWGdfS5w/hqdefault.jpg"
"siu1hMxPQU8","Shamija e beqarit","Shpresa Gojani - Topic","2026-09-23","2022-12-22","2:48","https://i.ytimg.com/vi/siu1hMxPQU8/hqdefault.jpg"
"_ZxuccNJ76g","Capkene","Andi Shkoza - Topic","2026-09-23","2023-01-11","3:31","https://i.ytimg.com/vi/_ZxuccNJ76g/hqdefault.jpg"
"_Vv94wW5k0c","Lamtumir","Xhensila - Topic","2026-09-23","2024-06-29","3:52","https://i.ytimg.com/vi/_Vv94wW5k0c/hqdefault.jpg"
"Brda0eeAdN0","Si Rrush","Fatima Ymeri - Topic","2026-09-23","2023-08-28","3:30","https://i.ytimg.com/vi/Brda0eeAdN0/hqdefault.jpg"
"2dwW0o7wyt8","Mirmengjes Dashni","Artjola Toska - Topic","2026-09-23","2024-03-07","3:06","https://i.ytimg.com/vi/2dwW0o7wyt8/hqdefault.jpg"
"6ZhkEDzdrZg","Hajde Shqipe (Valle Shota)","MiriBeatz - Topic","2026-09-23","2025-05-18","3:08","https://i.ytimg.com/vi/6ZhkEDzdrZg/hqdefault.jpg"
"_K_smPGgTK0","I Zoti Shpis","Gjeto Luca - Topic","2026-09-23","2022-04-27","3:15","https://i.ytimg.com/vi/_K_smPGgTK0/hqdefault.jpg"
"IHD2IXMHMoc","Lulija","Altin Sulku - Topic","2026-09-23","2023-11-23","3:24","https://i.ytimg.com/vi/IHD2IXMHMoc/hqdefault.jpg"
"31gVuKAjI7I","Ama Dorën","DJ Gimi-O - Topic","2026-09-23","2025-05-22","2:33","https://i.ytimg.com/vi/31gVuKAjI7I/hqdefault.jpg"
"-KJsrzYy_-Q","Vallja Rugoves","Alketa - Topic","2026-09-23","2023-02-16","2:33","https://i.ytimg.com/vi/-KJsrzYy_-Q/hqdefault.jpg"
"yw95FbNzDOc","Lumi Une","Irkenc Hyka - Topic","2026-09-23","2024-01-30","2:51","https://i.ytimg.com/vi/yw95FbNzDOc/hqdefault.jpg"
"28idhPdWK0E","Mkan thane shoqet","Shpresa Gojani - Topic","2026-09-23","2023-11-29","3:02","https://i.ytimg.com/vi/28idhPdWK0E/hqdefault.jpg"
"J-a1hRA1mYQ","Shoki jem dola dhe une","Shpresa Gojani - Topic","2026-09-23","2023-02-13","2:34","https://i.ytimg.com/vi/J-a1hRA1mYQ/hqdefault.jpg"
"Sky3M0Wvc88","Vdeksha une per ty","Gjyste Vulaj - Topic","2026-09-23","2025-04-29","3:12","https://i.ytimg.com/vi/Sky3M0Wvc88/hqdefault.jpg"
"_6egIGnlZdM","Sonte do ta tundim","Valbona Halili - Topic","2026-09-23","2015-08-23","3:39","https://i.ytimg.com/vi/_6egIGnlZdM/hqdefault.jpg"
"PV2qThtEEug","Combo","Butch U - Topic","2026-09-23","2022-10-09","3:23","https://i.ytimg.com/vi/PV2qThtEEug/hqdefault.jpg"
"vAdLnptXULQ","Nightfall","Butch U - Topic","2026-09-23","2024-03-21","3:06","https://i.ytimg.com/vi/vAdLnptXULQ/hqdefault.jpg"
"IJ7W1SzzDF8","Get Low","Butch U - Topic","2026-09-23","2021-04-22","3:42","https://i.ytimg.com/vi/IJ7W1SzzDF8/hqdefault.jpg"
"9ys7cyrNrHE","Assassins","SINDICVT - Topic","2026-09-23","2022-02-17","3:28","https://i.ytimg.com/vi/9ys7cyrNrHE/hqdefault.jpg"
"GjWwkKlABMI","Ghetto Rave","Butch U - Topic","2026-09-23","2023-01-31","3:31","https://i.ytimg.com/vi/GjWwkKlABMI/hqdefault.jpg"
"vq89gxWpuIU","Dope","Butch U - Topic","2026-09-23","2021-09-09","3:12","https://i.ytimg.com/vi/vq89gxWpuIU/hqdefault.jpg"
"OrT82d399wY","Ah Pranvera","Bujar Qamili - Topic","2026-09-23","2025-01-07","2:50","https://i.ytimg.com/vi/OrT82d399wY/hqdefault.jpg"
"h7_7RNbqqXc","Hitet Ndër Vite","Bujar Qamili - Topic","2026-09-23","2024-02-09","6:11","https://i.ytimg.com/vi/h7_7RNbqqXc/hqdefault.jpg"
"_65lCjmf7Lo","Potpuri Shkodrane","Bujar Qamili - Topic","2026-09-23","2025-12-10","4:28","https://i.ytimg.com/vi/_65lCjmf7Lo/hqdefault.jpg"
"qfg7FpiJXCs","Hej Goce Qka Po Ban","Bujar Qamili - Topic","2026-09-23","2025-12-11","3:53","https://i.ytimg.com/vi/qfg7FpiJXCs/hqdefault.jpg"
"E8fGOAcT1Jk","Ma Jep Dorën Vashë","Bujar Qamili - Topic","2026-09-23","2025-12-10","3:13","https://i.ytimg.com/vi/E8fGOAcT1Jk/hqdefault.jpg"
"3rT29RUJYlQ","Hajde sonte rri me mu","Art Media + - Topic","2026-09-23","2025-01-19","3:11","https://i.ytimg.com/vi/3rT29RUJYlQ/hqdefault.jpg"
"pOv6KSRqNxM","Shokun tone po e martojme","Bujar Qamili - Topic","2026-09-23","2024-02-10","3:58","https://i.ytimg.com/vi/pOv6KSRqNxM/hqdefault.jpg"
"cXNNDghU6SU","M'i Dhe Flakë Mallit Tim","Bujar Qamili - Topic","2026-09-23","2025-12-10","2:20","https://i.ytimg.com/vi/cXNNDghU6SU/hqdefault.jpg"
"bOWMANnQSp4","Moj E Mira","Bujar Qamili - Topic","2026-09-23","2025-12-11","4:05","https://i.ytimg.com/vi/bOWMANnQSp4/hqdefault.jpg"
"K8jKb01oO0M","Potpuri","Bujar Qamili - Topic","2026-09-23","2025-12-11","5:13","https://i.ytimg.com/vi/K8jKb01oO0M/hqdefault.jpg"
"l1Tw-9BSYGw","Ç'Po Këndon Bilbili","Bujar Qamili - Topic","2026-09-23","2025-12-10","3:24","https://i.ytimg.com/vi/l1Tw-9BSYGw/hqdefault.jpg"
"HahdrxJsHhc","Anti-Everything","Hi-Rez - Topic","2026-09-23","2024-02-08","2:47","https://i.ytimg.com/vi/HahdrxJsHhc/hqdefault.jpg"
"CgeEEFpnvZA","The System","Tom MacDonald - Topic","2026-09-23","2022-05-07","3:23","https://i.ytimg.com/vi/CgeEEFpnvZA/hqdefault.jpg"
"Bn7RaR7DfO8","Vetëm Mua","Nora Istrefi - Topic","2026-09-23","2026-01-16","3:32","https://i.ytimg.com/vi/Bn7RaR7DfO8/hqdefault.jpg"
"DCsKX8TvojU","Immigration","The Real Samson - Topic","2026-09-23","2025-08-17","4:55","https://i.ytimg.com/vi/DCsKX8TvojU/hqdefault.jpg"
"KOR51t1DQx8","KILLSHOT 3","Dax - Topic","2026-09-23","2026-02-05","3:54","https://i.ytimg.com/vi/KOR51t1DQx8/hqdefault.jpg"
"Huj3w9AYAC0","The Donut Friar","The Real Samson - Topic","2026-09-23","2024-07-14","2:41","https://i.ytimg.com/vi/Huj3w9AYAC0/hqdefault.jpg"
"yYQ6eNwwpjI","FTC","The Real Samson - Topic","2026-09-23","2021-06-15","3:21","https://i.ytimg.com/vi/yYQ6eNwwpjI/hqdefault.jpg"
"iGGBLvwcDC8","Sincerely, A Tax Payer","The Real Samson - Topic","2026-09-23","2023-09-17","4:46","https://i.ytimg.com/vi/iGGBLvwcDC8/hqdefault.jpg"
"F6Eh5PcsU4E","Price Hike","The Real Samson - Topic","2026-09-23","2023-09-03","2:44","https://i.ytimg.com/vi/F6Eh5PcsU4E/hqdefault.jpg"
"zTWrnjqNAck","Nancy (feat. Kato On The Track)","The Real Samson - Topic","2026-09-23","2022-11-28","2:50","https://i.ytimg.com/vi/zTWrnjqNAck/hqdefault.jpg"
"LUUe75z7oJg","The Sixth Sense","The Real Samson - Topic","2026-09-23","2024-08-27","3:22","https://i.ytimg.com/vi/LUUe75z7oJg/hqdefault.jpg"
"SqhBiVbJmhI","Joe Dirt","The Real Samson - Topic","2026-09-23","2024-09-30","2:11","https://i.ytimg.com/vi/SqhBiVbJmhI/hqdefault.jpg"
"IqHX3Obtwvc","A quick word.","The Real Samson - Topic","2026-09-23","2022-02-26","4:23","https://i.ytimg.com/vi/IqHX3Obtwvc/hqdefault.jpg"
"qeIxFjnqWq0","Tipping Point","The Real Samson - Topic","2026-09-23","2025-10-02","5:11","https://i.ytimg.com/vi/qeIxFjnqWq0/hqdefault.jpg"
"W_Gd-H7bdoM","Cesspool","The Real Samson - Topic","2026-09-23","2024-06-18","4:12","https://i.ytimg.com/vi/W_Gd-H7bdoM/hqdefault.jpg"
"aQdvK27wIVU","Falma Nje Jete","Sinan Vllasaliu - Topic","2026-09-23","2020-02-06","4:06","https://i.ytimg.com/vi/aQdvK27wIVU/hqdefault.jpg"
"mr3E8d0CU0U","Summertime Blues","Alan Jackson - Topic","2026-09-23","2015-08-12","3:13","https://i.ytimg.com/vi/mr3E8d0CU0U/hqdefault.jpg"
"PwEcFdLUOv4","Ka t fryn era ti je ba","Blerina Dibra - Topic","2026-09-23","2025-09-23","3:09","https://i.ytimg.com/vi/PwEcFdLUOv4/hqdefault.jpg"
"AF-iBCkd2ik","Luj","Shpresa Gojani - Topic","2026-09-23","2025-01-09","3:19","https://i.ytimg.com/vi/AF-iBCkd2ik/hqdefault.jpg"
"mHQmeg20gno","Mezi Pres","Irkenc Hyka - Topic","2026-09-23","2023-11-27","3:06","https://i.ytimg.com/vi/mHQmeg20gno/hqdefault.jpg"
"ZwUb276jQ3k","S'është dashnija","Teuta Selimi - Topic","2026-09-23","2025-05-31","3:53","https://i.ytimg.com/vi/ZwUb276jQ3k/hqdefault.jpg"
"noQeQwoJfbQ","Zoti I Shpis Tu Rit Ndera","Elizabeta Marku - Topic","2026-09-23","2020-04-18","3:28","https://i.ytimg.com/vi/noQeQwoJfbQ/hqdefault.jpg"
"X-U9pOFlgdg","Po Vjen Shota","Elizabeta Marku - Topic","2026-09-23","2020-04-18","1:53","https://i.ytimg.com/vi/X-U9pOFlgdg/hqdefault.jpg"
"TDnWVcK9-wU","Goj Sheqere","Elizabeta Marku - Topic","2026-09-23","2020-04-18","1:41","https://i.ytimg.com/vi/TDnWVcK9-wU/hqdefault.jpg"
"LITBAAcYxGc","Oj Lulija Jone","Elizabeta Marku - Topic","2026-09-23","2020-04-18","2:06","https://i.ytimg.com/vi/LITBAAcYxGc/hqdefault.jpg"
"h3VafYwZWVo","Kush Te Don Me Mire","Elizabeta Marku - Topic","2026-09-23","2020-04-18","3:39","https://i.ytimg.com/vi/h3VafYwZWVo/hqdefault.jpg"
"3ZyBTrRL0rs","Vallja E Tropojes","Elizabeta Marku - Topic","2026-09-23","2020-04-18","1:31","https://i.ytimg.com/vi/3ZyBTrRL0rs/hqdefault.jpg"
"Lc2c_TIt5ao","Eja Eja","Elizabeta Marku - Topic","2026-09-23","2020-04-18","2:18","https://i.ytimg.com/vi/Lc2c_TIt5ao/hqdefault.jpg"
"XfGXZRDQxYU","Ma E Bukura Femer","Elizabeta Marku - Topic","2026-09-23","2020-04-18","2:58","https://i.ytimg.com/vi/XfGXZRDQxYU/hqdefault.jpg"
"a9VHqvDalAs","The Next Rap God","Dax - Topic","2026-09-23","2026-02-05","10:01","https://i.ytimg.com/vi/a9VHqvDalAs/hqdefault.jpg"
"oJr_UpVzOro","Луда по тебе","Камелия - Topic","2026-09-23","2020-02-16","3:18","https://i.ytimg.com/vi/oJr_UpVzOro/hqdefault.jpg"
"LU2a3yWbrUQ","S9 x Loris Alboz - Adrenalina (Lyric Video)","S9 Official","2026-09-23","2024-02-18","3:30","https://i.ytimg.com/vi/LU2a3yWbrUQ/hqdefault.jpg"
"LxBbX9IdA2Y","I Have A Dream","ABBA - Topic","2026-09-23","2018-07-26","4:46","https://i.ytimg.com/vi/LxBbX9IdA2Y/hqdefault.jpg"
"4fYyiUaWgBU","Let Me Down Easy","Billy Currington - Topic","2026-09-23","2018-07-23","3:49","https://i.ytimg.com/vi/4fYyiUaWgBU/hqdefault.jpg"
"xVS_EKg6N1k","Tequila Makes Her Clothes Fall Off","Joe Nichols - Topic","2026-09-23","2018-07-29","3:08","https://i.ytimg.com/vi/xVS_EKg6N1k/hqdefault.jpg"
"Pdbg44M37Q4","The Sign (Remastered)","Ace of Base - Topic","2026-09-23","2017-02-18","3:12","https://i.ytimg.com/vi/Pdbg44M37Q4/hqdefault.jpg"
"LNSh_DczCZE","Must Be Doin' Somethin' Right","Billy Currington - Topic","2026-09-23","2018-09-15","4:30","https://i.ytimg.com/vi/LNSh_DczCZE/hqdefault.jpg"
"NCtFLPgCUho","The Power of Grace","Natalie Grace - Topic","2026-09-23","2025-06-18","3:40","https://i.ytimg.com/vi/NCtFLPgCUho/hqdefault.jpg"
"x_e11ns_lQ8","Anche Senza di Te","Frederik Doci - Topic","2026-09-23","2015-07-10","4:29","https://i.ytimg.com/vi/x_e11ns_lQ8/hqdefault.jpg"
"obNBSTEL3_c","Glass Heart","Frederik Doci - Topic","2026-09-23","2015-07-10","4:20","https://i.ytimg.com/vi/obNBSTEL3_c/hqdefault.jpg"
"Dij4kTJNnnE","Country Gold","Anne Wilson - Topic","2026-09-23","2024-04-18","3:17","https://i.ytimg.com/vi/Dij4kTJNnnE/hqdefault.jpg"
"kCiejQTgSt8","Cowgirls Don't Cry","Brooks & Dunn - Topic","2026-09-23","2017-04-08","3:40","https://i.ytimg.com/vi/kCiejQTgSt8/hqdefault.jpg"
"iQEpTa3VqLU","Daddy Cool","Boney M. - Topic","2026-09-23","2017-02-25","3:29","https://i.ytimg.com/vi/iQEpTa3VqLU/hqdefault.jpg"
"7UZ4eU58pPo","Time Marches On","Tracy Lawrence - Topic","2026-09-23","2016-08-17","3:06","https://i.ytimg.com/vi/7UZ4eU58pPo/hqdefault.jpg"
"jAJOtR8IJZs","I Want to Break Free","Queen - Topic","2026-09-23","2026-06-30","3:19","https://i.ytimg.com/vi/jAJOtR8IJZs/hqdefault.jpg"
"TxaRCQ3gQKE","If It Was Up To Me","Ben Fuller - Topic","2026-09-23","2025-04-10","3:15","https://i.ytimg.com/vi/TxaRCQ3gQKE/hqdefault.jpg"
"n0NPJdxbsKI","Keep The Light On","David Leonard - Topic","2026-09-23","2023-10-26","3:23","https://i.ytimg.com/vi/n0NPJdxbsKI/hqdefault.jpg"
"BDwE8flbDqE","Caruso Medley","Frederik Doci - Topic","2026-09-23","2015-07-10","7:10","https://i.ytimg.com/vi/BDwE8flbDqE/hqdefault.jpg"
"wLYJoudwAto","Musica","Frederik Doci - Topic","2026-09-23","2015-07-10","4:57","https://i.ytimg.com/vi/wLYJoudwAto/hqdefault.jpg"
"Zk-L6U46sZ0","Return to Me","Frederik Doci - Topic","2026-09-23","2015-07-10","5:44","https://i.ytimg.com/vi/Zk-L6U46sZ0/hqdefault.jpg"
"_x8g-Ss531I","El Dichoso Soy Yo","Frederik Doci - Topic","2026-09-23","2015-07-10","4:41","https://i.ytimg.com/vi/_x8g-Ss531I/hqdefault.jpg"
"RgzxmdvPIC8","Corazon de Cristal","Frederik Doci - Topic","2026-09-23","2015-07-10","4:22","https://i.ytimg.com/vi/RgzxmdvPIC8/hqdefault.jpg"
"_bbVk0aEZnU","CD 1- Malaguena Salerosa","Frederik Doci - Topic","2026-09-23","2015-07-10","4:55","https://i.ytimg.com/vi/_bbVk0aEZnU/hqdefault.jpg"
"W9EGS6DiLqc","Këngë Dasme","Artiola Toska - Topic","2026-09-23","2025-12-11","3:21","https://i.ytimg.com/vi/W9EGS6DiLqc/hqdefault.jpg"
"b0JK8_XErp4","Merita Lika - Cigani (Lyrics)","SuperStarAlbania","2026-09-23","2024-04-04","4:06","https://i.ytimg.com/vi/b0JK8_XErp4/hqdefault.jpg"
"3Q2qOhWRIjw","Artjola Toska ,  Harxhoje paren","Ardita Shtjefni","2026-09-23","2009-10-03","3:33","https://i.ytimg.com/vi/3Q2qOhWRIjw/hqdefault.jpg"
"UNzxc_FvIj8","Kurt Lika - Lulja e kurbinit","Kurt Lika","2026-09-23","2016-11-28","3:45","https://i.ytimg.com/vi/UNzxc_FvIj8/hqdefault.jpg"
"syFC1BPBsgw","Anila Mimani - Do digjesh zjarr (Official Video HD)","Anila Mimani Official","2026-09-23","2017-09-28","3:24","https://i.ytimg.com/vi/syFC1BPBsgw/hqdefault.jpg"
"d9j5e2FNSOg","After the Fire's Gone","CORDELIA - Topic","2026-09-23","2024-02-08","3:08","https://i.ytimg.com/vi/d9j5e2FNSOg/hqdefault.jpg"
